#  8000035
SCL102  6.35309505  1.00000000  S
SCL102  3.88552833  6.49999976E-02  P
SCL103  6.97203493  6.49999976E-02  S
SCL103  4.05241776  6.49999976E-02  P
SCL104  7.23221636  0.250000000  P
SCL104  12.4661150  0.500000000  S
SCMXI  7.66452551  0.250000000  P
SCMXI  13.1713266  1.00000000  S
SCPWU  32.0417023  6.49999976E-02  S
SCPWU  18.5973721  0.250000000  P
SCWCH  17.1860580  6.49999976E-02  S
SCWCH  10.0861197  6.49999976E-02  P
SCXJI  49.5544930  6.49999976E-02  S
SCXJI  29.2056713  6.49999976E-02  P
SCYGD  22.9736881  6.49999976E-02  P
SCYGD  39.7966614  6.49999976E-02  S
SCZJG  10.6200371  6.49999976E-02  P
SCZJG  17.9406605  0.125000000  S
#  8002461
SCJYA  11.7040558  6.49999976E-02  P
